;Type;prediction 4923
2799;Diels-Alder;6.521358782735197
2800;Diels-Alder;6.446204153839257
2801;Diels-Alder;6.912074989105643
2802;Diels-Alder;8.548733770928267
2803;Diels-Alder;6.860169054917757
2804;Diels-Alder;6.707099886205277
2805;Diels-Alder;6.854047653117132
2806;Diels-Alder;6.8857512654152035
2807;Diels-Alder;6.5237670301340165
2808;Diels-Alder;7.136705580167819
2809;Diels-Alder;5.32025018894565
2810;Diels-Alder;7.237150037578621
2811;Diels-Alder;7.528513676470883
2812;Diels-Alder;6.489826781592759
2813;Diels-Alder;8.092864089274705
2814;Diels-Alder;6.561548208493813
2815;Diels-Alder;7.41011341266111
2816;Diels-Alder;6.60789560952257
2817;Diels-Alder;6.514899770279619
2818;Diels-Alder;6.436352535681986
2819;Diels-Alder;6.769845924637121
2820;Diels-Alder;7.738055074295995
2821;Diels-Alder;6.639776506866089
2822;Diels-Alder;7.176296385369952
2823;Diels-Alder;8.06438783230655
2824;Diels-Alder;6.792935520751469
2825;Diels-Alder;6.96012112116464
2826;Diels-Alder;6.62486268532095
2827;Diels-Alder;6.532056007258947
2828;Diels-Alder;6.62359796344089
2829;Diels-Alder;6.526974226011281
2830;Diels-Alder;6.356062917771716
2831;Diels-Alder;7.503266005023114
2832;Diels-Alder;7.508399538055549
2833;Diels-Alder;8.525280435041736
2834;Diels-Alder;6.649261571887859
2835;Diels-Alder;6.8315823839635925
2836;Diels-Alder;6.5657870389347766
2837;Diels-Alder;7.053244405570205
2838;Diels-Alder;6.41873884704842
2839;Diels-Alder;6.527232017997227
2840;Diels-Alder;6.420138761586732
2841;Diels-Alder;6.778351600316768
2842;Diels-Alder;8.282923968363164
2843;Diels-Alder;7.699640871737667
2844;Diels-Alder;6.7648124336821684
2845;Diels-Alder;6.591278231982845
2846;Diels-Alder;6.518318064912087
2847;Diels-Alder;6.490003126782909
2848;Diels-Alder;6.886967682258155
2849;Diels-Alder;6.485897306885914
2850;Diels-Alder;6.572949776600257
2851;Diels-Alder;6.493357298414115
2852;Diels-Alder;7.386499833480043
2853;Diels-Alder;8.907829664313981
2854;Diels-Alder;6.576319023282241
2855;Diels-Alder;6.426754465266163
2856;Diels-Alder;6.4405405156759725
2857;Diels-Alder;6.808530012100468
2858;Diels-Alder;7.273284534929691
2859;Diels-Alder;6.368576225507843
2860;Diels-Alder;6.437309201062792
2861;Diels-Alder;6.501821064577116
2862;Diels-Alder;8.86412940791741
2863;Diels-Alder;6.545560473379816
2864;Diels-Alder;6.665797179727633
2865;Diels-Alder;6.593878798782955
2866;Diels-Alder;7.042305422707413
2867;Diels-Alder;7.034471922916411
2868;Diels-Alder;8.525280435041736
2869;Diels-Alder;6.477559034443093
2870;Diels-Alder;6.487590955061259
2871;Diels-Alder;7.339176590545429
2872;Diels-Alder;6.557618733786968
2873;Diels-Alder;6.870262619198911
2874;Diels-Alder;7.226858786678602
2875;Diels-Alder;6.498416240841529
2876;Diels-Alder;8.552432810491137
2877;Diels-Alder;6.743833781800944
2878;Diels-Alder;6.870727483656
2879;Diels-Alder;6.075439128099861
2880;Diels-Alder;6.5782833801862015
2881;Diels-Alder;7.405686467066266
2882;Diels-Alder;6.870741500350387
2883;Diels-Alder;6.915695163717837
2884;Diels-Alder;6.616992527463076
2885;Diels-Alder;6.50460143599858
2886;Diels-Alder;6.4927526026782445
2887;Diels-Alder;7.022661943450639
2888;Diels-Alder;6.491463223478619
2889;Diels-Alder;7.059946609995244
2891;Diels-Alder;6.557618733786968
2892;Diels-Alder;6.477033514140002
2893;Diels-Alder;6.501204115638282
2894;Diels-Alder;6.387472078056907
2895;Diels-Alder;6.8760921095717
2896;Diels-Alder;6.913601234252492
2897;Diels-Alder;6.060681800564364
2898;Diels-Alder;6.4683290825734305
2899;Diels-Alder;6.572389548575395
2900;Diels-Alder;6.549232156100715
2901;Diels-Alder;8.55184731653226
2902;Diels-Alder;7.160120009926974
2903;Diels-Alder;6.502345715548374
2904;Diels-Alder;6.82018399988338
2905;Diels-Alder;7.482031921572771
2906;Diels-Alder;7.054959729024737
2907;Diels-Alder;8.937960121290953
2908;Diels-Alder;6.06366921636703
2909;Diels-Alder;6.884923714572707
2910;Diels-Alder;6.6901934148741065
2911;Diels-Alder;6.407222493706893
2912;Diels-Alder;7.1619026246107556
2913;Diels-Alder;6.521407260076788
2914;Diels-Alder;6.634402398229951
2915;Diels-Alder;7.490125399805632
2916;Diels-Alder;6.481488509149938
2917;Diels-Alder;6.866924886058088
2918;Diels-Alder;6.460604608306973
2919;Diels-Alder;6.790550852599324
2920;Diels-Alder;6.88685728267481
2921;Diels-Alder;6.905426458107788
2922;Diels-Alder;6.866734304114735
2923;Diels-Alder;6.484877114665691
2924;Diels-Alder;6.4324230609751405
2925;Diels-Alder;6.768985163773975
2926;Diels-Alder;6.521149468090842
2927;Diels-Alder;8.907829664313981
2928;Diels-Alder;6.378784610898035
2929;Diels-Alder;8.535166948172918
2930;Diels-Alder;7.311085119615866
2931;Diels-Alder;7.092814723503848
2932;Diels-Alder;6.774320188725676
2933;Diels-Alder;7.090225878137138
2934;Diels-Alder;6.68292777264835
2935;Diels-Alder;6.405851806428428
2936;Diels-Alder;7.328701967733531
2937;Diels-Alder;6.870741500350387
2938;Diels-Alder;6.523534585032069
2939;Diels-Alder;6.531872857474889
2940;Diels-Alder;6.97942371754994
2941;Diels-Alder;6.689858737570223
2942;Diels-Alder;6.487564767358369
2943;Diels-Alder;6.362340763807305
2944;Diels-Alder;6.544391791430504
2945;Diels-Alder;6.464914746798304
2946;Diels-Alder;7.256028154430092
2947;Diels-Alder;6.379544937397899
2948;Diels-Alder;6.46078492293055
2949;Diels-Alder;7.015560282327633
2950;Diels-Alder;6.810578669626789
2951;Diels-Alder;6.730860574817919
2952;Diels-Alder;8.241074231728343
2953;Diels-Alder;6.347780742234347
2954;Diels-Alder;6.6903614471853
2955;Diels-Alder;6.522799750084622
2956;Diels-Alder;8.492617081350202
2957;Diels-Alder;6.484549052582025
2958;Diels-Alder;6.568266583624954
2959;Diels-Alder;6.568328475147009
2960;Diels-Alder;6.5676452956851605
2961;[3+2]cycloaddition;4.012960580793832
2962;[3+2]cycloaddition;4.253186392165091
2963;[3+2]cycloaddition;3.9689136890607566
2964;[3+2]cycloaddition;4.340032604937609
2965;[3+2]cycloaddition;4.124341190787726
2966;[3+2]cycloaddition;4.3688475185640705
2967;[3+2]cycloaddition;4.441700861387791
2968;[3+2]cycloaddition;4.2602033513225885
2969;[3+2]cycloaddition;5.197726351387721
2970;[3+2]cycloaddition;4.115410542255562
2971;[3+2]cycloaddition;4.1783664700585454
2973;[3+2]cycloaddition;3.722527697375914
2974;[3+2]cycloaddition;4.3170990811716
2975;[3+2]cycloaddition;4.024902705237999
2976;[3+2]cycloaddition;4.555243254057863
2977;[3+2]cycloaddition;4.201998103637445
2978;[3+2]cycloaddition;4.4025782678071215
2979;[3+2]cycloaddition;3.9144003876695552
2980;[3+2]cycloaddition;4.1136823287729865
2981;[3+2]cycloaddition;4.108997485519288
2982;[3+2]cycloaddition;4.2278562872585965
2983;[3+2]cycloaddition;4.338916272439103
2984;[3+2]cycloaddition;4.136009799166285
2985;[3+2]cycloaddition;4.3467723661191275
2986;[3+2]cycloaddition;4.223145365324172
2987;[3+2]cycloaddition;3.9676120600370535
2988;[3+2]cycloaddition;4.054862647029454
2989;[3+2]cycloaddition;4.563121779628044
2990;[3+2]cycloaddition;4.192698053082369
2991;[3+2]cycloaddition;4.117568045980853
2992;[3+2]cycloaddition;5.0064612371007
2993;[3+2]cycloaddition;3.9709387208221427
2994;[3+2]cycloaddition;3.8768191584205693
2995;[3+2]cycloaddition;3.8792925578881583
2996;[3+2]cycloaddition;4.284633559452889
2997;[3+2]cycloaddition;3.988209247915099
2998;[3+2]cycloaddition;3.8771312332033316
2999;[3+2]cycloaddition;4.2226660010403165
3000;[3+2]cycloaddition;4.669896156336039
3001;[3+2]cycloaddition;5.145107179733895
3002;[3+2]cycloaddition;3.9457273567192264
3003;[3+2]cycloaddition;4.870316389939227
3004;[3+2]cycloaddition;4.20955970776574
3005;[3+2]cycloaddition;3.8262516649477494
3006;[3+2]cycloaddition;4.127578155511379
3007;[3+2]cycloaddition;4.559573923150606
3008;[3+2]cycloaddition;4.217340042026862
3009;[3+2]cycloaddition;7.058256591969124
3010;[3+2]cycloaddition;4.389962453516856
3011;[3+2]cycloaddition;4.077372646694786
3012;[3+2]cycloaddition;4.065183617093693
3013;[3+2]cycloaddition;4.112853897127394
3014;[3+2]cycloaddition;3.9361757228278513
3015;[3+2]cycloaddition;4.0841164144692454
3016;[3+2]cycloaddition;4.196437702178627
3017;[3+2]cycloaddition;4.748719092538929
3018;[3+2]cycloaddition;3.911792257388954
3019;[3+2]cycloaddition;4.633143042527081
3020;[3+2]cycloaddition;4.032401392865142
3021;[3+2]cycloaddition;4.3529935946651435
3022;[3+2]cycloaddition;5.2335699960504645
3023;[3+2]cycloaddition;4.636886258987942
3024;[3+2]cycloaddition;4.635376773266943
3025;[3+2]cycloaddition;4.194140947308269
3026;[3+2]cycloaddition;4.372076337669894
3027;[3+2]cycloaddition;4.275001046260881
3028;[3+2]cycloaddition;4.242114050009717
3029;[3+2]cycloaddition;4.573928195743383
3031;[3+2]cycloaddition;4.433806725245749
3032;[3+2]cycloaddition;4.321222544842299
3033;[3+2]cycloaddition;4.44347495360606
3034;[3+2]cycloaddition;4.386019555916475
3035;[3+2]cycloaddition;4.349805832061561
3036;[3+2]cycloaddition;3.9954829089701684
3037;[3+2]cycloaddition;4.429890095528878
3038;[3+2]cycloaddition;4.322699111719488
3039;[3+2]cycloaddition;4.238038191285999
3040;[3+2]cycloaddition;4.26587647697957
3041;[3+2]cycloaddition;5.325809890489977
3042;[3+2]cycloaddition;4.6515023404647104
3043;[3+2]cycloaddition;4.315593838444095
3044;[3+2]cycloaddition;3.763718902548695
3045;[3+2]cycloaddition;3.9376771182674117
3046;[3+2]cycloaddition;3.938173389816906
3047;[3+2]cycloaddition;3.8621417429075655
3048;[3+2]cycloaddition;4.922880269034341
3049;[3+2]cycloaddition;3.971771001934983
3050;[3+2]cycloaddition;4.2922547598699055
3051;[3+2]cycloaddition;4.715043235914524
3052;[3+2]cycloaddition;4.471865812626948
3053;[3+2]cycloaddition;3.976147305280675
3054;[3+2]cycloaddition;4.623816079656866
3055;[3+2]cycloaddition;4.372871851950493
3056;[3+2]cycloaddition;4.42014833907598
3057;[3+2]cycloaddition;4.010106195605982
3058;[3+2]cycloaddition;4.092210283607329
3059;[3+2]cycloaddition;3.734094501738358
3060;[3+2]cycloaddition;4.882311031386299
3061;[3+2]cycloaddition;4.171689827306048
3062;[3+2]cycloaddition;3.8970055645782877
3063;[3+2]cycloaddition;4.035964337150455
3064;[3+2]cycloaddition;5.277351578221627
3065;[3+2]cycloaddition;4.136398732164505
3066;[3+2]cycloaddition;5.140895174462184
3067;[3+2]cycloaddition;4.308735230453839
3068;[3+2]cycloaddition;4.144096532846924
3069;[3+2]cycloaddition;4.882381652617291
3070;[3+2]cycloaddition;3.878846278488976
3071;[3+2]cycloaddition;4.251051560355277
3072;[3+2]cycloaddition;3.8313521737704423
3073;[3+2]cycloaddition;4.127571682890959
3074;[3+2]cycloaddition;3.9303156769710363
3075;[3+2]cycloaddition;4.085127001533057
3076;[3+2]cycloaddition;4.214217123371682
3077;[3+2]cycloaddition;4.263341131416392
3078;[3+2]cycloaddition;3.941800569236535
3079;[3+2]cycloaddition;4.0506467040855
3080;[3+2]cycloaddition;3.870697075041381
3081;[3+2]cycloaddition;4.292162425805681
3082;[3+2]cycloaddition;3.8376641669066593
3083;[3+2]cycloaddition;3.8930754647328096
3084;[3+2]cycloaddition;4.137670231610428
3085;[3+2]cycloaddition;4.0763339825918745
3086;[3+2]cycloaddition;4.1855661463473774
3087;[3+2]cycloaddition;3.9121484958233284
3088;[3+2]cycloaddition;4.264298112155885
3089;[3+2]cycloaddition;4.214388774709457
3090;[3+2]cycloaddition;4.386301346797956
3091;[3+2]cycloaddition;4.327054168502396
3092;[3+2]cycloaddition;4.284344849417144
3093;[3+2]cycloaddition;3.984420167398302
3094;[3+2]cycloaddition;3.901152743872048
3095;[3+2]cycloaddition;4.176039982817941
3096;[3+2]cycloaddition;4.094254446165188
3097;[3+2]cycloaddition;4.1619972914271495
3098;[3+2]cycloaddition;4.756593179440408
3099;[3+2]cycloaddition;4.3684391915984975
3100;[3+2]cycloaddition;3.98689902453648
3101;[3+2]cycloaddition;4.640035277537844
3102;[3+2]cycloaddition;4.308358424807759
3103;[3+2]cycloaddition;4.392031706002808
3104;[3+2]cycloaddition;4.0918111830637915
3105;[3+2]cycloaddition;4.3460141270542
3106;[3+2]cycloaddition;3.918481531850946
3107;[3+2]cycloaddition;4.471602040435826
3108;[3+2]cycloaddition;4.17353484031951
3109;[3+2]cycloaddition;3.762311983233877
3110;[3+2]cycloaddition;3.946792940763741
3111;[3+2]cycloaddition;4.635952827963562
3112;[3+2]cycloaddition;3.974323630080062
3113;[3+2]cycloaddition;4.077577197992578
3114;[3+2]cycloaddition;4.1496760675629
3115;[3+2]cycloaddition;4.194495840487872
3116;[3+2]cycloaddition;4.299115558523344
3117;[3+2]cycloaddition;4.426385081872537
3118;[3+2]cycloaddition;4.38474828136879
3119;[3+2]cycloaddition;3.899278942633008
3120;[3+2]cycloaddition;4.3644552152818
3121;[3+2]cycloaddition;4.090970345024154
3122;[3+2]cycloaddition;3.959299293438465
3123;[3+2]cycloaddition;3.7577896163831266
3124;[3+2]cycloaddition;3.9464040460709944
3125;[3+2]cycloaddition;4.77501833565566
3126;[3+2]cycloaddition;3.9672178132328613
3127;[3+2]cycloaddition;4.158152914371426
3128;[3+2]cycloaddition;4.152339161892808
3129;[3+2]cycloaddition;4.136669154209164
3130;[3+2]cycloaddition;4.192349603353518
3131;[3+2]cycloaddition;4.300246413562737
3132;[3+2]cycloaddition;7.175328660902364
3133;[3+2]cycloaddition;3.963907906387658
3134;[3+2]cycloaddition;4.866220250313628
3135;[3+2]cycloaddition;4.422570192103691
3136;[3+2]cycloaddition;4.126225890541249
3137;[3+2]cycloaddition;4.38223979997574
3138;[3+2]cycloaddition;4.143341525668431
3139;[3+2]cycloaddition;4.371936328341501
3140;[3+2]cycloaddition;3.8240386015288337
3141;[3+2]cycloaddition;4.966211874611341
3142;[3+2]cycloaddition;4.006880717602516
3143;[3+2]cycloaddition;4.131790992063594
3144;[3+2]cycloaddition;4.239676796422207
3145;[3+2]cycloaddition;4.202119417170285
3146;[3+2]cycloaddition;4.076900772946136
3147;[3+2]cycloaddition;4.752101280584218
3148;[3+2]cycloaddition;4.261859073410829
3149;[3+2]cycloaddition;3.7166372328726798
3150;[3+2]cycloaddition;4.8136497223678125
3151;[3+2]cycloaddition;4.056968382150737
3152;[3+2]cycloaddition;4.337692383552323
3153;[3+2]cycloaddition;3.856716592576456
3154;[3+2]cycloaddition;3.8714390660653937
3155;[3+2]cycloaddition;4.135224491431835
3156;[3+2]cycloaddition;4.6889255501935825
3157;[3+2]cycloaddition;4.374226787861773
3158;[3+2]cycloaddition;4.200013003825605
3159;[3+2]cycloaddition;3.928213747205632
3160;[3+2]cycloaddition;4.2217535802951955
3161;[3+2]cycloaddition;3.8668156118749173
3162;[3+2]cycloaddition;4.265955057052068
3163;[3+2]cycloaddition;4.189236298901903
3164;[3+2]cycloaddition;4.330612375938161
3165;[3+2]cycloaddition;4.578613449217827
3166;[3+2]cycloaddition;3.9367448044664695
3167;[3+2]cycloaddition;3.8736102825532717
3168;[3+2]cycloaddition;4.7267181785748384
3169;[3+2]cycloaddition;3.9329151310851613
3170;[3+2]cycloaddition;3.9068898856479626
3171;[3+2]cycloaddition;4.172197633251809
3172;[3+2]cycloaddition;3.7005691788428576
3173;[3+2]cycloaddition;4.399957513934176
3174;[3+2]cycloaddition;4.014299230620619
3175;[3+2]cycloaddition;4.72102733667215
3176;[3+2]cycloaddition;3.878451507856283
3177;[3+2]cycloaddition;4.207983184628061
3178;[3+2]cycloaddition;3.9352435817213087
3179;[3+2]cycloaddition;3.8634477744900284
3180;[3+2]cycloaddition;3.8913802263984802
3181;[3+2]cycloaddition;4.208133646675343
3182;[3+2]cycloaddition;4.34665918507453
3183;[3+2]cycloaddition;3.7137936617441225
3184;[3+2]cycloaddition;4.392606593000583
3185;[3+2]cycloaddition;7.207454876181686
3186;[3+2]cycloaddition;4.269564820229428
3187;[3+2]cycloaddition;4.945125273128366
3188;[3+2]cycloaddition;3.892645279244527
3189;[3+2]cycloaddition;4.291045243360833
3190;[3+2]cycloaddition;4.361605021249283
3191;[3+2]cycloaddition;3.967628104276275
3192;[3+2]cycloaddition;5.041511897677546
3193;[3+2]cycloaddition;3.9243547096317215
3194;[3+2]cycloaddition;4.721536051071702
3195;[3+2]cycloaddition;4.360835643671829
3196;[3+2]cycloaddition;4.083428080110522
3197;[3+2]cycloaddition;3.9532579766259035
3199;[3+2]cycloaddition;3.944635140680835
3200;[3+2]cycloaddition;4.2996649230643404
3201;[3+2]cycloaddition;4.396416801152263
3202;[3+2]cycloaddition;4.124502814493185
3203;[3+2]cycloaddition;5.067473128279816
3204;[3+2]cycloaddition;4.7138595609203495
3205;[3+2]cycloaddition;4.122515187788254
3206;[3+2]cycloaddition;4.143705048149693
3207;[3+2]cycloaddition;3.7625899674674708
3208;[3+2]cycloaddition;4.052912623982888
3209;[3+2]cycloaddition;3.935471075427319
3210;[3+2]cycloaddition;4.130684058984079
3211;[3+2]cycloaddition;4.175159904398467
3212;[3+2]cycloaddition;4.069500716962047
3213;[3+2]cycloaddition;4.260537021505906
3214;[3+2]cycloaddition;4.410734025594273
3215;[3+2]cycloaddition;3.8439456029544585
3216;[3+2]cycloaddition;3.951022197158477
3217;[3+2]cycloaddition;3.975911143278684
3218;[3+2]cycloaddition;4.304525718430898
3219;[3+2]cycloaddition;3.690847115729185
3220;[3+2]cycloaddition;4.128323578605428
3221;[3+2]cycloaddition;3.926635063176753
3222;[3+2]cycloaddition;4.046469139416902
3223;[3+2]cycloaddition;4.246147254223654
3224;[3+2]cycloaddition;4.667276878578852
3226;[3+2]cycloaddition;4.192995407527972
3227;[3+2]cycloaddition;3.9037598058579377
3228;[3+2]cycloaddition;4.932736374016147
3229;[3+2]cycloaddition;3.699035891289056
3230;[3+2]cycloaddition;4.347962165153233
3231;[3+2]cycloaddition;3.9079178520887545
3232;[3+2]cycloaddition;3.9099601551328127
3233;[3+2]cycloaddition;4.234207005552417
3234;[3+2]cycloaddition;4.079683962845925
3235;[3+2]cycloaddition;4.028441599705216
3236;[3+2]cycloaddition;4.112160796638
3237;[3+2]cycloaddition;4.089796175540575
3238;[3+2]cycloaddition;3.9063553830439943
3239;[3+2]cycloaddition;4.427072484964878
3240;[3+2]cycloaddition;4.83748247516485
3241;[3+2]cycloaddition;4.62937469243559
3242;[3+2]cycloaddition;4.002673398036789
3243;[3+2]cycloaddition;3.9696647696998744
3244;[3+2]cycloaddition;4.279267552910982
3245;[3+2]cycloaddition;4.640653036524237
3246;[3+2]cycloaddition;4.158595016552729
3247;[3+2]cycloaddition;4.2665783383184674
3248;[3+2]cycloaddition;4.592380638582487
3249;[3+2]cycloaddition;4.433058920635676
3250;[3+2]cycloaddition;4.30119545994935
3251;[3+2]cycloaddition;4.210854944785629
3252;[3+2]cycloaddition;3.795746395800576
3253;[3+2]cycloaddition;4.196190880705452
3254;[3+2]cycloaddition;3.809565106427801
3255;[3+2]cycloaddition;4.25551021830527
3256;[3+2]cycloaddition;3.9442266867534057
3257;[3+2]cycloaddition;3.9767705865470755
3258;[3+2]cycloaddition;4.31875807849924
3259;[3+2]cycloaddition;4.263192169657871
3260;[3+2]cycloaddition;4.909176864661623
3261;[3+2]cycloaddition;3.860163007176589
3262;[3+2]cycloaddition;5.209843634272841
3263;[3+2]cycloaddition;3.9452297213604464
3264;[3+2]cycloaddition;4.256477087392272
3265;[3+2]cycloaddition;4.395042207787877
3266;[3+2]cycloaddition;4.100305395832828
3267;[3+2]cycloaddition;4.235009092529236
3268;[3+2]cycloaddition;3.974082471046082
3269;[3+2]cycloaddition;4.097054978988924
3270;[3+2]cycloaddition;4.3641165507153055
3271;[3+2]cycloaddition;4.074382094805486
3272;[3+2]cycloaddition;4.039089569566031
3273;[3+2]cycloaddition;3.895934543520964
3274;[3+2]cycloaddition;3.912148365276815
3275;[3+2]cycloaddition;4.2812572762032755
3276;[3+2]cycloaddition;4.414574820439841
3277;[3+2]cycloaddition;4.277559936193888
3278;[3+2]cycloaddition;4.1489443774959325
3279;[3+2]cycloaddition;5.2068430715192555
3280;[3+2]cycloaddition;3.8294771429512156
3281;[3+2]cycloaddition;4.185782545490818
3282;[3+2]cycloaddition;3.991525984245503
3283;[3+2]cycloaddition;4.200974303003377
3284;[3+2]cycloaddition;4.194054377722535
3285;[3+2]cycloaddition;5.130181076337506
3286;[3+2]cycloaddition;4.779618634141815
3287;[3+2]cycloaddition;4.2167333312084345
3288;[3+2]cycloaddition;4.313828098861088
3289;[3+2]cycloaddition;4.222407388710814
3290;[3+2]cycloaddition;4.108656198731543
3291;[3+2]cycloaddition;3.9125467609279942
3292;[3+2]cycloaddition;3.9240592672571615
3293;[3+2]cycloaddition;4.239398495833523
3294;[3+2]cycloaddition;4.091098973499182
3295;[3+2]cycloaddition;3.8990423082610093
3296;[3+2]cycloaddition;3.8859696478856085
3297;[3+2]cycloaddition;4.450670293694986
3298;[3+2]cycloaddition;4.076022068435036
3299;[3+2]cycloaddition;4.202510143339902
3300;[3+2]cycloaddition;4.3244744498791725
3301;[3+2]cycloaddition;3.704046964063405
3302;[3+2]cycloaddition;4.119904147198643
3303;[3+2]cycloaddition;4.133292394246473
3304;[3+2]cycloaddition;4.004691763463379
3305;[3+2]cycloaddition;4.374245061039014
3306;[3+2]cycloaddition;4.341736114528883
3307;[3+2]cycloaddition;3.89104249072615
3308;[3+2]cycloaddition;3.9618668359031415
3309;[3+2]cycloaddition;4.583970594335665
3310;[3+2]cycloaddition;3.907136792916834
3311;[3+2]cycloaddition;3.85346001905806
3312;[3+2]cycloaddition;4.2441816948539515
3313;[3+2]cycloaddition;4.145897805568562
3314;[3+2]cycloaddition;4.50745018542876
3315;[3+2]cycloaddition;4.53189391392071
3316;[3+2]cycloaddition;4.385318372289921
3317;[3+2]cycloaddition;4.406076632582706
3318;[3+2]cycloaddition;4.333592019396971
3319;[3+2]cycloaddition;4.162486979928069
3320;[3+2]cycloaddition;3.8143129618860927
3321;[3+2]cycloaddition;4.607045711584554
3322;[3+2]cycloaddition;4.321209837529919
3323;[3+2]cycloaddition;4.597246533353865
3324;[3+2]cycloaddition;3.9253743241776515
3325;[3+2]cycloaddition;4.506041027869925
3326;[3+2]cycloaddition;4.69972248367061
3327;[3+2]cycloaddition;4.113764909097762
3328;[3+2]cycloaddition;4.253808325001375
3329;[3+2]cycloaddition;4.335128488088946
3330;[3+2]cycloaddition;3.8549164771335507
3331;[3+2]cycloaddition;4.216788167245399
3332;[3+2]cycloaddition;4.075372758635886
3333;[3+2]cycloaddition;3.9456830295422796
3334;[3+2]cycloaddition;4.096587067376928
3335;[3+2]cycloaddition;3.7835313658384684
3336;[3+2]cycloaddition;4.892968726491475
3337;[3+2]cycloaddition;4.186207432054036
3338;[3+2]cycloaddition;4.6234937455456775
3339;[3+2]cycloaddition;3.8559851497042743
3340;[3+2]cycloaddition;3.977640456113578
3341;[3+2]cycloaddition;4.156236784146026
3342;[3+2]cycloaddition;4.046742079585098
3343;[3+2]cycloaddition;4.0577496407245786
3344;[3+2]cycloaddition;4.174524752003702
3345;[3+2]cycloaddition;4.266642771056997
3346;[3+2]cycloaddition;4.20528036403269
3347;[3+2]cycloaddition;4.188630987652344
3348;[3+2]cycloaddition;3.912359759248009
3349;[3+2]cycloaddition;4.388472795248473
3350;[3+2]cycloaddition;4.379218623505819
3351;[3+2]cycloaddition;4.071091934809004
3352;[3+2]cycloaddition;4.35638393390661
3353;[3+2]cycloaddition;4.440234849444431
3354;[3+2]cycloaddition;4.134416903355697
3355;[3+2]cycloaddition;4.2025763478351355
3356;[3+2]cycloaddition;3.9223001188949587
3357;[3+2]cycloaddition;4.537800706820028
3358;[3+2]cycloaddition;4.1323936364228935
3359;[3+2]cycloaddition;4.571421817064822
3360;[3+2]cycloaddition;3.8634388392445196
3361;[3+2]cycloaddition;4.309552521631534
3362;[3+2]cycloaddition;4.485154521292685
3363;[3+2]cycloaddition;4.589866545484222
3364;[3+2]cycloaddition;4.71755443385154
3365;[3+2]cycloaddition;4.231093713849798
3366;[3+2]cycloaddition;5.0010638834267604
3367;[3+2]cycloaddition;4.813712650231682
3368;[3+2]cycloaddition;4.2131135643445425
3369;[3+2]cycloaddition;3.91927528172912
3370;[3+2]cycloaddition;4.388555215030294
3371;[3+2]cycloaddition;4.127938779609302
3372;[3+2]cycloaddition;4.018372246236451
3373;[3+2]cycloaddition;4.702397621772591
3374;[3+2]cycloaddition;4.168774814520333
3375;[3+2]cycloaddition;4.390892578706005
3376;[3+2]cycloaddition;3.7122180899653374
3377;[3+2]cycloaddition;4.6892694775107415
3378;[3+2]cycloaddition;4.277941420096277
3379;[3+2]cycloaddition;4.059761059007274
3380;[3+2]cycloaddition;4.907748319079653
3381;[3+2]cycloaddition;4.678025549068513
3382;[3+2]cycloaddition;4.106660077608899
3383;[3+2]cycloaddition;3.968936430490683
3384;[3+2]cycloaddition;4.157339185343146
3385;[3+2]cycloaddition;4.306887620531504
3386;[3+2]cycloaddition;5.202686138204927
3387;[3+2]cycloaddition;3.787517547097189
3388;[3+2]cycloaddition;4.234528468034004
3389;[3+2]cycloaddition;4.059186125355552
3390;[3+2]cycloaddition;3.783207357348908
3391;[3+2]cycloaddition;4.6013271327488106
3392;[3+2]cycloaddition;4.557203976749051
3393;[3+2]cycloaddition;3.8624565138126363
3394;[3+2]cycloaddition;4.709233364527346
3395;[3+2]cycloaddition;4.627440764253984
3396;[3+2]cycloaddition;3.7022916629258136
3397;[3+2]cycloaddition;4.107090325188921
3398;[3+2]cycloaddition;3.762427738031147
3399;[3+2]cycloaddition;4.225777662499627
3400;[3+2]cycloaddition;3.730574177370019
3401;[3+2]cycloaddition;4.523576659329525
3402;[3+2]cycloaddition;4.3326029510449295
3403;[3+2]cycloaddition;4.2305417213743635
3404;[3+2]cycloaddition;4.131669851977894
3405;[3+2]cycloaddition;4.379231038243463
3406;[3+2]cycloaddition;4.318774480311951
3407;[3+2]cycloaddition;4.01155602865245
3408;[3+2]cycloaddition;4.356229393476704
3409;[3+2]cycloaddition;4.458696149725768
3410;[3+2]cycloaddition;4.2620897663599475
3411;[3+2]cycloaddition;4.97572045729398
3412;[3+2]cycloaddition;4.08251240507259
3413;[3+2]cycloaddition;4.303144776910396
3414;[3+2]cycloaddition;4.027010591873031
3415;[3+2]cycloaddition;3.9498592105428276
3416;[3+2]cycloaddition;4.1905763852400355
3417;[3+2]cycloaddition;4.391488618773566
3418;[3+2]cycloaddition;4.191843717979296
3419;[3+2]cycloaddition;4.349098402717239
3420;[3+2]cycloaddition;3.8416583030066236
3421;[3+2]cycloaddition;4.490408231308973
3422;[3+2]cycloaddition;4.325030306585855
3423;[3+2]cycloaddition;4.213770634759797
3424;[3+2]cycloaddition;3.935759252423973
3425;[3+2]cycloaddition;4.432359016918837
3426;[3+2]cycloaddition;4.015523959565842
3427;[3+2]cycloaddition;4.221133840910275
3428;[3+2]cycloaddition;4.172031697910364
3429;[3+2]cycloaddition;3.930667305030515
3430;[3+2]cycloaddition;4.445584495646687
3431;[3+2]cycloaddition;4.230807018654317
3432;[3+2]cycloaddition;4.611335195689631
3433;[3+2]cycloaddition;4.054300932904522
